,delay_orig_date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time,relation_status,related_df2_rows,sr,section,last_occurrence_date,date_capa,datetime_from,datetime_to,capa_delay_minutes,equipment,problem_description,restart_steps,one_year,two_year,three_year,four_year,five_year,corrective_action,preventive_action,responsibility,target_date,status,actual_action_taken,capa_event_date,capa_start_time,capa_end_time,capa_orig_date
116,2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 00:45:13,2024-06-07 01:14:28,29.25,00:29,BGV,BGV2,SMS,BAD MATERIAL,COBBLE IN BOTH LINE DUE TO BAD METAL. (1C+1H)( HEAT NO -2405291),2024-07-06,2024-07-06 00:45:13,2024-07-06 01:14:28,related,[463],887,10 mm,,,00:45:00,01:14:00,29,BGV2,COBBLE IN BOTH LINE DUE TO BAD METAL. (1C+1H)( HEAT NO -2405291),COBBLE REMOVED AND MILL STARTED,COBBLE IN BOTH LINE DUE TO BAD MATERIAL,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2405291,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION
MAIL TO BE SENT TO SMS ",,,DONE ,,2024-07-06,2024-07-06 00:45:00,2024-07-06 01:14:00,2024-07-06 00:00:00
117,2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 01:45:11,2024-06-07 02:00:00,15.083333333333334,00:15,BGV,BGV2,SMS,BAD MATERIAL,Cobble in line 2 bgv due to #16 delivery came out due to chips. (Heat no -2405292). Line 1 metal rolled. (1C + 1H),2024-07-06,2024-07-06 01:45:11,2024-07-06 02:00:00,related,[464],888,10 mm,,,01:45:00,02:00:00,15,BGV2,Cobble in line 2 bgv due to #16 delivery came out due to chips. (Heat no -2405292). Line 1 metal rolled. (1C + 1H),COBBLE REMOVED AND MILL STARTED,COBBLE IN LINE-2 DUE TO BGV AT STAND-16 DELIVERY CAME OUT,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2405292,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION
MAIL TO BE SENT TO SMS ",,,DONE ,,2024-07-06,2024-07-06 01:45:00,2024-07-06 02:00:00,2024-07-06 00:00:00
118,2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 04:18:50,2024-06-07 04:35:08,16.3,00:16,BGV,BGV 1,SMS,BAD MATERIAL,HEAD COBBLE IN BGV 1 DUE TO CHIPS AND SLIVERS JAMMED IN STAND 19 DEL GUIDE. (1C+1H) ( HEAT NO - 2405342). DURING THIS STAND 11 RE GUIDE CHANGED DUE TO CHIPS JMAMED IN REEL.,2024-07-06,2024-07-06 04:18:50,2024-07-06 04:35:08,related,[465],889,10 mm,,,04:18:00,04:35:00,16,BGV 1,HEAD COBBLE IN BGV 1 DUE TO CHIPS AND SLIVERS JAMMED IN STAND 19 DEL GUIDE. (1C+1H) ( HEAT NO - 2405342). DURING THIS STAND 11 RE GUIDE CHANGED DUE TO CHIPS JMAMED IN REEL.,COBBLE REMOVED AND MILL STARTED,HEAD COBBLE IN BGV LINE-1,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2405342,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION
MAIL TO BE SENT TO SMS ",,,DONE ,,2024-07-06,2024-07-06 04:18:00,2024-07-06 04:35:00,2024-07-06 00:00:00
119,2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 04:35:51,2024-06-07 04:47:52,12.016666666666667,00:12,MILL STANDS,STAND 11,OPR+ROLLSHOP,WRONG RE GUIDE,COBBLE DUE TO STAND 11 WRONG RE GUIDE FIXED OF SECTION 08 MM INSTEAD OF SECTION 10MM DURING PREVIOUS COBBLE . (1C+1H),2024-07-06,2024-07-06 04:35:51,2024-07-06 04:47:52,related,[466],890,10 mm,,,04:35:00,04:47:00,12,STAND 11,COBBLE DUE TO STAND 11 WRONG RE GUIDE FIXED OF SECTION 08 MM INSTEAD OF SECTION 10MM DURING PREVIOUS COBBLE . (1C+1H),RE-GUIDE CHANGED & MILL STARTED ,COBBLE AT #11 RE-GUIDE ,MATERIAL HEAD HIT AT ENTRY OF #11,WRONG RE-GUIDE FIXED OF SECTION 8MM,DURING FIXING TAG NOT CHECKED PROPERLY,,RE-GUIDE OF #11 CHANGED ,1.ONLY RUNNING SPARE GUIDE WILL BE AT MILL FLOOR ,,,DONE ,,2024-07-06,2024-07-06 04:35:00,2024-07-06 04:47:00,2024-07-06 00:00:00
120,2024-07-06 00:00:00,20 mm,165X165,1,1.0,2024-06-07 19:19:30,2024-06-07 19:42:21,22.85,00:23,WATER BOX,WATER BOX 1_1,OPERATION,HEAD HIT AT COOLER,"FRONT HIT IN WATER BOX 1 IN LINE 1 AT STRIPPER, COBBLE DUE TO THIS.(1C+1H)",2024-07-06,2024-07-06 19:19:30,2024-07-06 19:42:21,related,[467],891,20 mm,,,19:19:00,19:42:00,23,WATER BOX 1_1,"FRONT HIT IN WATER BOX 1 IN LINE 1 AT STRIPPER, COBBLE DUE TO THIS.(1C+1H)","STRIPPER CHANGED, MILL STSRTED",HEAD HITIN STRIPPER,STRIPPER MISPLACED,PIN FOUND LOOSE,DUE TO RUST,WATER QUALITY NOT OK,PIN AND STRIPPER CHANGED,FREQUENCY TO CHANGED OF PIN TO BE FIXED. (01 MONTH),,,DONE ,,2024-07-06,2024-07-06 19:19:00,2024-07-06 19:42:00,2024-07-06 00:00:00
121,2024-07-12 00:00:00,32 mm,165X165,1,,2024-12-07 05:25:16,2024-12-07 05:44:46,19.5,00:20,APRON LINE,ART,ELECTRICAL,DRIVE TRIP,ONE BILLET AUTO CHOPPED AS APR _RT 2 DRIVE CUMULATIVE FAULT. (1C),2024-07-12,2024-07-12 05:25:16,2024-07-12 05:44:46,related,[468],895,32 mm,,,05:25:00,05:44:00,20,ART,ONE BILLET AUTO CHOPPED AS APR _RT 2 DRIVE CUMULATIVE FAULT. (1C),"1. EARTH FAULT BYPASS DONE 
2. MOTOR -NO 47 OF ART-2 REMOVED FROM MPCB
3. COBBLE REMOVED AND MILL STARTED", SH-1 CHOPPING ACTIVATED,ART- RT-2 DRIVE TRIPPED,DRIVE TRIPPED DUE TO FAULT CODE-2330,FAULT-2330 (EARTH FAULT),"EARTH FAULT BYPASSED , DRIVE TRIPPED IN OVERCURRENT AND IN MPB PANEL, MOTOR-47 MPCB ALSO TRIPPED","1. EARTH FAULT BYPASSED
2. MOTOR 47 BYPASSED FROM MPB PANEL 
3. COBBLE REMOVED","1. MOTOR TO BE MEGGERED
2. CABLE TO BE MEGGERED
3. MOTOR  NO -47TO BE REPLACED WITH SPARE MOTOR",,,DONE ,,2024-07-12,2024-07-12 05:25:00,2024-07-12 05:44:00,2024-07-12 00:00:00
122,2024-08-01 00:00:00,14 mm,165X165,1,1.0,2024-01-08 18:49:06,2024-01-08 19:03:39,14.55,00:15,Cooling bed,TAIL BREAKER 2_1A,ELECTRICAL,Drive Tripped,COBBLE IN LINE.1A DUE TO TB2 1A COMULATIVE ALARM.(1C+1H).,2024-08-01,2024-08-01 18:49:06,2024-08-01 19:03:39,related,[483],936,14MM,,,18:49:00,19:03:00,15,TAIL BRAKER-2,TB2_1A STOPPED,COBBLE REMOVED AND MILL STARTED,TB2_1A STOPPED,INPUT VOLTAGE MINIMUM  DETECTION ALARAM CAME,MAIN VOLTAGE DOWN DURING BRAKING,INCOMING VOLTAGE CHECKED IN CDP FOUND OHK,,"1. COBBLE REMOVED AND MILL STARTED
2. INPUT VOLTAGE CHECKED IN DRIVE CDP PANEL
3. PARAMETER CHECKED FOR MAINS VOLTAGE AND TIME DELAY FOR STOPPING OF MOTOR","1. TIME DELAY INCREASED FROM 500MS TO 1000MS
2.FURTHER ANALYSIS TO BE DONE TO GET THE ROOT CAUSE
3. INPUT VOLTAGE TO BE INCREASED FROM TRANSFORMER SECONDARY DURING ANNUAL SHUTDOWN",,,DONE ,,2024-08-01,2024-08-01 18:49:00,2024-08-01 19:03:00,2024-08-01 00:00:00
123,2024-08-03 00:00:00,16 mm,165X165,1,1.0,2024-03-08 11:14:37,2024-03-08 11:31:04,16.45,00:16,BGV,CVR,MECHANICAL,CARRY FORWARD,CARRY FORWARD IN CVR.1. (1C+1H),2024-08-03,2024-08-03 11:14:37,2024-08-03 11:31:04,related,[485],940,16MM,,,11:14:00,11:31:00,17,BGV,CARRY FORWARD IN LINE-1,COBBLE REMOVED AND MILL STARTED,COBBLE REMOVED AND MILL STARTED,COBBLE AT CVR- LINE-1,TAIL PIECE CARRY FORWARD IN LINE-1,OPTIMIZED TAIL LENGTH NOT PROPERLY SEPARTED,,"1. DIVERTER PIPE CHANGED AND MILL STARTED
","1. LEad speed increased from 2.5% to 3% for CVR_1
2. GAP AND OVERLAP TO BE CHECKED PROPERLY FOR CVR_1",,,DONE ,,2024-08-03,2024-08-03 11:14:00,2024-08-03 11:31:00,2024-08-03 00:00:00
124,2024-08-06 00:00:00,20 mm,165X165,1,1.0,2024-06-08 09:13:58,2024-06-08 09:28:00,14.033333333333337,00:14,BGV,BGV 1,ROLL SHOP,EXIT GUIDE KNOCK OUT,BAR HEAD KNOCKED IN BGV 1 STAND 18 DEL GUIDE DUE TO WRONG DEL EXIT RUNNING. (1C+1H).,2024-08-06,2024-08-06 09:13:58,2024-08-06 09:28:00,related,[486],943,20MM,,,09:13:00,09:28:00,14,BGV LINE-1,COBBLE AT STAND-18 EXIT,"COBBLE REMOVED, ENTRY EXIT GUIDE CHANGED",COBBLE AT STAND-18,STAND-18 EXIT GUIDE WITH CLAMP CAME OUT,EXIT GUIDE OPENING FOUND 24MM INSTEAD OF 28MM,GUIDE WAS NOT PROPER,, ENTRY AND EXIT GUIDE CHANGED,1. FOR EXIT GUIDE CHECKING GUAGE PROVIDED FOR EACH SECTION,,,DONE ,,2024-08-06,2024-08-06 09:13:00,2024-08-06 09:28:00,2024-08-06 00:00:00
125,2024-08-08 00:00:00,32 mm,165X165,1,,2024-08-08 00:11:19,2024-08-08 00:26:01,14.7,00:15,MILL STANDS,STAND 8,MECHANICAL,SHEAR PIN BROKEN,COBBLE AT STAND 08 DUE TO SHEAR PIN BROKEN.,2024-08-08,2024-08-08 00:11:19,2024-08-08 00:26:01,related,[487],946,32 mm,,,00:11:00,00:26:00,15,STAND 8,COBBLE AT STAND 08 DUE TO SHEAR PIN BROKEN.,SHEAR PIN AND SPACER REPLACED AND MILL SYTARTED,COBBLE IN ROUGHING MILL,STAND-08 SHEAR PIN BROKEN,,,,"1. COBBLE REMOVED
2. SHEAR PIN CHANGED
3. SPACER CHANGED
4. ALL BOLTS TIGHTENING DONE","1. STAND-01  ENTRY TEMP TO BE MORE THAN 1000 DEGREE
2.STAND TORQUE LIMIT TO BE DECREASED FROM 85 TPO 80
3. STAND-08 ENTRY AND EXIT STOCK TO BE MONITORED
",,,DONE ,,2024-08-08,2024-08-08 00:11:00,2024-08-08 00:26:00,2024-08-08 00:00:00
126,2024-08-08 00:00:00,8 mm,150X150,1,1.0,2024-08-08 17:52:23,2024-08-08 18:14:56,22.550000000000004,00:23,BGV,BGV 1,EXTERNAL BILLET,BAD MATERIAL,COBBLE IN LINE 1 BGV DUE TO BAD MATERIAL.,2024-08-08,2024-08-08 17:52:23,2024-08-08 18:14:56,related,[489],951,8 mm,,,17:52:00,18:14:00,23,BGV 1,COBBLE IN LINE 1 BGV DUE TO BAD MATERIAL.,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,,,DONE ,,2024-08-08,2024-08-08 17:52:00,2024-08-08 18:14:00,2024-08-08 00:00:00
127,2024-08-08 00:00:00,8 mm,150X150,1,1.0,2024-08-08 19:38:25,2024-08-08 19:58:12,19.78333333333333,00:20,BGV,BGV2,EXTERNAL BILLET,CHIPS ACCUMULATION,MATERIAL HEAD COBBLE IN LINE 2 BGV DUE TO CHIPS.,2024-08-08,2024-08-08 19:38:25,2024-08-08 19:58:12,related,[490],952,8 mm,,,19:38:00,19:58:00,20,BGV2,MATERIAL HEAD COBBLE IN LINE 2 BGV DUE TO CHIPS.,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,,,DONE ,,2024-08-08,2024-08-08 19:38:00,2024-08-08 19:58:00,2024-08-08 00:00:00
128,2024-08-09 00:00:00,8 mm,150X150,1,1.0,2024-09-08 01:14:12,2024-09-08 01:35:49,21.616666666666667,00:22,BGV,BGV 1,EXTERNAL BILLET,BAD MATERIAL,COBBLE IN LINE 1 BGV DUE TO MATERIAL BREAK AT PINCH ROLL 3.,2024-08-09,2024-08-09 01:14:12,2024-08-09 01:35:49,related,[491],953,8 mm,,,01:14:00,01:35:00,22,BGV 1,COBBLE IN LINE 1 BGV DUE TO MATERIAL BREAK AT PINCH ROLL 3.,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,,,DONE ,,2024-08-09,2024-08-09 01:14:00,2024-08-09 01:35:00,2024-08-09 00:00:00
129,2024-08-09 00:00:00,8 mm,150X150,1,1.0,2024-09-08 02:47:47,2024-09-08 03:09:34,21.78333333333333,00:22,BGV,BGV 1,EXTERNAL BILLET,BAD MATERIAL,COBBLE IN LINE 1 BGV DUE TO MATERIAL BREAK AT PINCH ROLL 3.,2024-08-09,2024-08-09 02:47:47,2024-08-09 03:09:34,related,[492],954,8 mm,,,02:47:00,03:09:00,22,BGV 1,COBBLE IN LINE 1 BGV DUE TO MATERIAL BREAK AT PINCH ROLL 3.,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,BILLET QUALITY  NOT OK,,,DONE ,,2024-08-09,2024-08-09 02:47:00,2024-08-09 03:09:00,2024-08-09 00:00:00
130,2024-08-10 00:00:00,10 mm,150X150,1,1.0,2024-10-08 04:39:23,2024-10-08 04:56:55,17.53333333333334,00:18,BGV,DIVERTER,MECHANICAL,FLAPPER WELDING BROKEN,"COBBLE IN LINE 1 CVR DUE TO FRONT HIT IN DIVERTER PIPE, FOUND PIPE BEND. (1C+1H)",2024-08-10,2024-08-10 04:39:23,2024-08-10 04:56:55,related,[493],959,10 mm,,,04:39:00,04:56:00,18,DIVERTER,"COBBLE IN LINE 1 CVR DUE TO FRONT HIT IN DIVERTER PIPE, FOUND PIPE BEND. (1C+1H)","SHORT PIECE REMOVED, DIVERTOR CHECKED AND MILL STARTED",TAIL SHORPIECE STUCKED BETWEEN DIVERTER FLAPPER & EXIT TRUFF,PREVIOUS BILLET TAIL PIECE CARRYFORWARD,EXIT TRUFF SIDE WALL & BASE PLATE FOUND WEAR OUT ,,,"1. OPERATION NEED TO LOCK CVR EXIT TROUGH COVER PROPERLY
2. NEED TO CHANGE THE TROUGH AND ITS COVERS
3. GAP BETWEEN THE TROUGH WAY IS NOT PROPER AND NEED TO CHANGED
4. GAP BETWEEN WEDGE AND DIVERTOR TO BE INCREASED (NEED TO TAKE TRIAL BY DECREASING GAPTO 6 MM, IF NOT SOLVED TAKE IT BACK)","SUGGESTED TO CALL DANIELI FOR A DAY TO CHECK THE TROUGH AND CVR, TROUGH CONDITION IS NOT GOOD AND DRAWING NOT THERE AND ASSEMBLY LOOKS CRITICAL
1. OPERATION NEED TO LOCK CVR EXIT TROUGH COVER PROPERLY
2. NEED TO CHANGE THE TROUGH AND ITS COVERS
3. GAP BETWEEN THE TROUGH WAY IS NOT PROPER AND NEED TO CHANGED
4. GAP BETWEEN WEDGE AND DIVERTOR TO BE INCREASED (NEED TO TAKE TRIAL BY DECREASING GAPTO 6 MM, IF NOT SOLVED TAKE IT BACK)",,,DONE ,,2024-08-10,2024-08-10 04:39:00,2024-08-10 04:56:00,2024-08-10 00:00:00
131,2024-09-01 00:00:00,8 mm,140X140,1,1.0,2024-01-09 07:03:07,2024-01-09 07:21:08,18.016666666666666,00:18,BGV,BGV2,SMS SOHAR STEEL,BAD MATERIAL,"FRONT COBBLE IN LINE 2 BGV IN STAND 19 DELIVERY, FOUND SLIVERS IN ALL BGV. THIS IS COLD CHARGED BILLET FROM SS 140 SIZE. HEAT NUMBER 1403970.(1C+1H)",2024-09-01,2024-09-01 07:03:07,2024-09-01 07:21:08,related,[509],995,8 mm,,,07:03:00,07:21:00,18,BGV2,"FRONT COBBLE IN LINE 2 BGV IN STAND 19 DELIVERY, FOUND SLIVERS IN ALL BGV. THIS IS COLD CHARGED BILLET FROM SS 140 SIZE. HEAT NUMBER 1403970.(1C+1H)",,,,,,,,,,,,,2024-09-01,2024-09-01 07:03:00,2024-09-01 07:21:00,2024-09-01 00:00:00
132,2024-09-01 00:00:00,8 mm,140X140,1,1.0,2024-01-09 09:18:18,2024-01-09 09:38:56,20.633333333333333,00:21,BGV,BGV 1,SMS SOHAR STEEL,BAD MATERIAL,"FRONT COBBLE IN LINE 1 BGV IN STAND 19 DELIVERY, FOUND SLIVERS IN ALL BGV. THIS IS COLD CHARGED BILLET FROM SS 140 SIZE. HEAT NUMBER 1403852. (1C+1H)",2024-09-01,2024-09-01 09:18:18,2024-09-01 09:38:56,related,[510],996,8 mm,,,09:18:00,09:38:00,21,BGV 1,"FRONT COBBLE IN LINE 1 BGV IN STAND 19 DELIVERY, FOUND SLIVERS IN ALL BGV. THIS IS COLD CHARGED BILLET FROM SS 140 SIZE. HEAT NUMBER 1403852. (1C+1H)",,,,,,,,,,,,,2024-09-01,2024-09-01 09:18:00,2024-09-01 09:38:00,2024-09-01 00:00:00
133,2024-09-01 00:00:00,8 mm,140X140,1,1.0,2024-01-09 09:56:44,2024-01-09 10:18:06,21.366666666666667,00:21,BGV,BGV 1,SMS SOHAR STEEL,BAD MATERIAL,"FRONT COBBLE IN LINE 1 BGV IN STAND 18 DELIVERY, FOUND SLIVERS IN ALL BGV. THIS IS COLD CHARGED BILLET FROM SS 140 SIZE. HEAT NUMBER 1403857.(1C+1H)",2024-09-01,2024-09-01 09:56:44,2024-09-01 10:18:06,related,[511],997,8 mm,,,09:56:00,10:18:00,21,BGV 1,"FRONT COBBLE IN LINE 1 BGV IN STAND 18 DELIVERY, FOUND SLIVERS IN ALL BGV. THIS IS COLD CHARGED BILLET FROM SS 140 SIZE. HEAT NUMBER 1403857.(1C+1H)",,,,,,,,,,,,,2024-09-01,2024-09-01 09:56:00,2024-09-01 10:18:00,2024-09-01 00:00:00
134,2024-09-04 00:00:00,14 mm,165X165,1,1.0,2024-04-09 14:38:22,2024-04-09 16:28:35,110.21666666666668,01:50,MILL STANDS,STAND 8,MECHANICAL,SHEAR PIN BROKEN,COBBLE IN ROUGHING MILL; STD.8 SHEAR PIN BROKEN. (1C+1H).,2024-09-04,2024-09-04 14:38:22,2024-09-04 16:28:35,related,[512],998,14 mm,,,14:38:00,16:28:00,110,STAND 8,COBBLE IN ROUGHING MILL; STD.8 SHEAR PIN BROKEN. (1C+1H).,,,,,,,,,,,,,2024-09-04,2024-09-04 14:38:00,2024-09-04 16:28:00,2024-09-04 00:00:00
135,2024-09-06 00:00:00,10 mm,165X165,1,,2024-06-09 12:52:00,2024-06-09 13:20:00,28.0,00:28,,WATER BOX,OPERATION,,COBBLE IN LINE 1 DUE TO DUE TO PREVIOUS METAL PIECE REMAIL IN LINE AT WATER BOX 4.,2024-09-06,2024-09-06 12:52:00,2024-09-06 13:20:00,related,[513],1000,10 mm,,,12:52:00,13:20:00,28,WATER BOX,COBBLE IN LINE 1 DUE TO DUE TO PREVIOUS METAL PIECE REMAIL IN LINE AT WATER BOX 4.,COBBLE PIECE REMOVED AND MILL STARTED,COBBLE IN WB 4 - LINE 1,PREVIOUS PIECE FOUND IN LINE,PIECE CAME BECAUSE OF CARRY FORWARD OF THE PIECE DURING POWER FLUCTUATE,,,"1. WHENHEVER PLANT STOPPED MORE THAN 5 MIN, NEED TO CHECK THE MILL","Actual Reason
1. Water box checked during cobble, but by mistake it was overlooked by WB operator

PA
Need to continously discuss with people about loss and if it continues, need to take action",,,PENDING,,2024-09-06,2024-09-06 12:52:00,2024-09-06 13:20:00,2024-09-06 00:00:00
136,2024-09-09 00:00:00,20 mm,165X165,1,1.0,2024-09-09 00:07:15,2024-09-09 00:22:51,15.6,00:16,GROUP SHEAR,DIVIDE SHEAR L2,OPERATION,COBBLE DETECTION PROXY ROPE BROKEN,COBBLE DETECTION FROM LINE 2 DIVIDING SHEAR DUE TO WIRE ROPE HOOK BROKEN. (1C+1H),2024-09-09,2024-09-09 00:07:15,2024-09-09 00:22:51,related,[501],1003,20 mm,,,00:07:00,00:22:00,16,DIVIDE SHEAR L2,COBBLE DETECTION FROM LINE 2 DIVIDING SHEAR DUE TO WIRE ROPE HOOK BROKEN. (1C+1H),,,,,,,,,,,,,2024-09-09,2024-09-09 00:07:00,2024-09-09 00:22:00,2024-09-09 00:00:00
137,2024-09-09 00:00:00,20 mm,165X165,1,1.0,2024-09-09 08:12:52,2024-09-09 08:31:03,18.183333333333334,00:18,BGV,BGV 1,OPERATION,FISH LINE BROKEN,"COBBLE IN LINE 1, FISH LINE ROPE BROKEN OF BGV 1 WITHOUT MATERIAL ACCUMULATIONS IN BGV. (1COBBLE)",2024-09-09,2024-09-09 08:12:52,2024-09-09 08:31:03,related,[502],1004,20 mm,,,08:12:00,08:31:00,18,BGV 1,"COBBLE IN LINE 1, FISH LINE ROPE BROKEN OF BGV 1 WITHOUT MATERIAL ACCUMULATIONS IN BGV. (1COBBLE)",,,,,,,,,,,,,2024-09-09,2024-09-09 08:12:00,2024-09-09 08:31:00,2024-09-09 00:00:00
138,2024-09-10 00:00:00,12 mm,165X165,1,1.0,2024-10-09 08:54:29,2024-10-09 09:24:37,30.133333333333336,00:30,MILL STANDS,STAND 10,ROLL SHOP,ENTRY GUIDE FAILED,COBBLE DUE TO BAR KNOCKED IN STAND 10 DEL GUIDE. STAND 10 RE GUIDE REEL PIVOT PIN FOUND BROKEN. (1C+1H).,2024-09-10,2024-09-10 08:54:29,2024-09-10 09:24:37,related,[514],1007,12 mm,,,08:54:00,09:24:00,30,STAND 10,COBBLE DUE TO BAR KNOCKED IN STAND 10 DEL GUIDE. STAND 10 RE GUIDE REEL PIVOT PIN FOUND BROKEN. (1C+1H).,entry and exit guide change and mill started,Cobble in stand 10 exit,Entry guide failed,Pivot shaft came out ,Locking nut cameout with bush due to vibration,,"Extra clamp protection and bush proper welding to be done, already given in other guide, but not implemented in the fixed one ","1. Extra clamp protection and bush proper welding to be done in the remaining guide
2. Checklist to be updated",,,PENDING,,2024-09-10,2024-09-10 08:54:00,2024-09-10 09:24:00,2024-09-10 00:00:00
139,2024-09-10 00:00:00,12 mm,165X165,1,,2024-10-09 21:14:16,2024-10-09 21:34:35,20.316666666666663,00:20,BGV,BGV2,SMS,BAD MATERIAL,HEAD COBBLE INSIE BGV2 AT STAND 22.MUTIPLE HEAD FOUND DUE TO BAD MATERIAL,2024-09-10,2024-09-10 21:14:16,2024-09-10 21:34:35,related,[515],1009,12 mm,,,21:14:00,21:34:00,20,BGV2,HEAD COBBLE INSIDE BGV2 AT STAND 22.MUTIPLE HEAD FOUND DUE TO BAD MATERIAL,Cobble removed and mill started,Bad Material,,,,,,,,,,,2024-09-10,2024-09-10 21:14:00,2024-09-10 21:34:00,2024-09-10 00:00:00
140,2024-09-11 00:00:00,12 mm,165X165,1,1.0,2024-11-09 00:49:40,2024-11-09 01:08:53,19.21666666666667,00:19,MILL STANDS,SHEAR 1,MECHANICAL,LESS INTERBILLET TIME,BILLET STUCK AT SHEAR 1 AFTER SHORT INTER BILLET CUT AND AUTO CHOPPING STARTED AS STAND 9 CONTINUITY ALARM CAME,2024-09-11,2024-09-11 00:49:40,2024-09-11 01:08:53,related,[516],1010,12 MM,,,00:49:00,01:08:00,19,SHEAR 1,BILLET STUCK AT SHEAR 1 AFTER SHORT INTER BILLET CUT AND AUTO CHOPPING STARTED AS STAND 9 CONTINUITY ALARM CAME,COBBLE REMOVED AND MILL STARTED,MATERIAL WENT INSIDE SH-1 TROUGH DURING GAP CHOP,BOTTOM FLAP LATE CLOSED,CYLINDER AND VALVE RESPONSE SLOW,TO BE CHECK DURING SHUTDOWN,,1. COBBLE REMOVED AND MILL STARTED,1. CYLIDER AND VALVE TO BE REPLACED DURING MSD AND RESPONSE TO BE CHECKED (BELO 300MS),,,UNDER OBSERVATION,,2024-09-11,2024-09-11 00:49:00,2024-09-11 01:08:00,2024-09-11 00:00:00
141,2024-09-18 00:00:00,8 mm,165X165,1,1.0,,,51.21666666666667,00:51,PINCH ROLLS,PINCH ROLL 3_2,OPERATION,Cylinder Internal Leakage,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK AT 90%. (1C+1H),2024-09-18,2024-09-18 00:00:00,2024-09-18 00:00:00,related,[520],1022,8 mm,,,00:00:00,00:11:00,12,WATER BOX 2_1,COBBLE IN LINE 1 BGV AND MATERIAL HEAD FOUND IN WATER BOX 2.,HEAD COBBLE IN LINE 2,SLAG INGRESSION FOUND AND MATERIAL WAS DEFORMED,BAD MATERIAL,,,,MAIL WITH ICTURE TO BE SHARED WITH SMS,,,,,,2024-09-18,2024-09-18 00:00:00,2024-09-18 00:11:00,2024-09-18 00:00:00
142,2024-09-18 00:00:00,8 mm,165X165,1,1.0,,,14.9,00:15,PINCH ROLLS,PINCH ROLL 2_2,OPERATION,Cylinder Internal Leakage,METAL BROKEN IN LINE 2 AT 95% SPEED. (1C+1H),2024-09-18,2024-09-18 00:00:00,2024-09-18 00:00:00,related,[520],1022,8 mm,,,00:00:00,00:11:00,12,WATER BOX 2_1,COBBLE IN LINE 1 BGV AND MATERIAL HEAD FOUND IN WATER BOX 2.,HEAD COBBLE IN LINE 2,SLAG INGRESSION FOUND AND MATERIAL WAS DEFORMED,BAD MATERIAL,,,,MAIL WITH ICTURE TO BE SHARED WITH SMS,,,,,,2024-09-18,2024-09-18 00:00:00,2024-09-18 00:11:00,2024-09-18 00:00:00
143,2024-09-18 00:00:00,8 mm,165X165,1,1.0,,,14.75,00:15,PINCH ROLLS,PINCH ROLL 2_1,OPERATION,Cylinder Internal Leakage,METAL BROKEN IN LINE 1 AT 95% SPEED. (1C),2024-09-18,2024-09-18 00:00:00,2024-09-18 00:00:00,related,[520],1022,8 mm,,,00:00:00,00:11:00,12,WATER BOX 2_1,COBBLE IN LINE 1 BGV AND MATERIAL HEAD FOUND IN WATER BOX 2.,HEAD COBBLE IN LINE 2,SLAG INGRESSION FOUND AND MATERIAL WAS DEFORMED,BAD MATERIAL,,,,MAIL WITH ICTURE TO BE SHARED WITH SMS,,,,,,2024-09-18,2024-09-18 00:00:00,2024-09-18 00:11:00,2024-09-18 00:00:00
